com.samsung.shealth.sleep,6188005,5
original_efficiency,mental_recovery,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,has_sleep_data,combined_id,data_version,physical_recovery,original_wake_up_time,movement_awakening,original_bed_time,quality,extra_data,sleep_cycle,efficiency,sleep_score,sleep_duration,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,,,,,,,,,,,,0,,,,,,,,34bb9b2b-3eda-9ef3-c380-097609af98f4.extra_data.json,,58.0,,,2020-10-28 13:23:00.000,,2020-10-28 15:06:07.445,2020-10-28 15:06:07.445,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-28 14:50:00.000,34bb9b2b-3eda-9ef3-c380-097609af98f4,
,,,,,,,,,,,,0,,,,,,,,077b05c4-dc61-db1e-b5d5-a1744504471b.extra_data.json,,94.0,,,2020-03-19 21:15:00.000,,2020-03-20 01:30:25.837,2020-03-20 01:30:25.837,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-20 01:25:00.000,077b05c4-dc61-db1e-b5d5-a1744504471b,
,,,,,,,,,,,,1,,,,,,,,59ad91a8-4e5c-0e88-32fb-e26f8c4d28c0.extra_data.json,,87.0,,,2020-02-03 20:18:00.000,,2020-02-04 06:01:15.572,2020-02-04 06:01:15.572,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-02-04 06:00:00.000,59ad91a8-4e5c-0e88-32fb-e26f8c4d28c0,
,,,,,,,,,,,,0,,,,,,,,3714daaa-92d5-6b21-d4b5-5d75ffe75488.extra_data.json,,92.0,,,2020-10-28 22:31:00.000,,2020-10-28 23:55:55.534,2020-10-28 23:55:55.534,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-28 23:53:00.000,3714daaa-92d5-6b21-d4b5-5d75ffe75488,
,,,,,,,,,,,,0,,,,,,,,7672620f-8b7d-b4de-7af9-2d63a48be085.extra_data.json,,94.0,,,2020-03-22 05:55:00.000,,2020-03-22 06:34:38.456,2020-03-22 06:34:38.456,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-22 06:29:00.000,7672620f-8b7d-b4de-7af9-2d63a48be085,
,,,,,,,,,,,,0,,,,,,,,e47b5291-e208-fa3b-e6ab-92a4a3448649.extra_data.json,,93.0,,,2020-10-29 00:53:00.000,,2020-10-29 04:15:50.811,2020-10-29 04:15:50.811,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-29 04:12:00.000,e47b5291-e208-fa3b-e6ab-92a4a3448649,
,,,,,,,,,,,,0,,,,,,,,65ccccdb-39cb-566a-4008-4aba2b289111.extra_data.json,,93.0,,,2020-01-28 22:56:00.000,,2020-01-29 06:16:32.866,2020-01-29 06:16:32.866,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-01-29 06:06:00.000,65ccccdb-39cb-566a-4008-4aba2b289111,
,,,,,,,,,,,,0,,,,,,,,b128f326-1722-14a1-fb14-5993f6b96406.extra_data.json,,87.0,,,2020-03-15 00:57:00.000,,2020-03-15 06:07:45.463,2020-03-15 06:07:45.463,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-15 06:07:00.000,b128f326-1722-14a1-fb14-5993f6b96406,
,,,,,,,,,,,,0,,,,,,,,f1df7d78-7e67-db6d-43e2-a2cd878a3324.extra_data.json,,96.0,,,2020-10-29 04:29:00.000,,2020-10-29 07:16:14.099,2020-10-29 07:16:14.099,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-29 07:16:00.000,f1df7d78-7e67-db6d-43e2-a2cd878a3324,
,,,,,,,,,,,,0,,,,,,,,e9b814cf-41a5-66df-4d10-800298ae0e55.extra_data.json,,78.0,,,2020-02-27 21:39:00.000,,2020-02-28 04:23:15.368,2020-02-28 04:23:15.368,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-02-28 04:18:00.000,e9b814cf-41a5-66df-4d10-800298ae0e55,
,,,,,,,,,,,,0,,,,,,,,b8684661-3335-2091-a9e2-7adbd6fbc333.extra_data.json,,86.0,,,2020-03-24 03:21:00.000,,2020-03-24 06:24:16.552,2020-03-24 06:24:16.552,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-24 06:23:00.000,b8684661-3335-2091-a9e2-7adbd6fbc333,
,,,,,,,,,,,,0,,,,,,,,eaa016de-4630-7733-a149-b7cc77d631a0.extra_data.json,,96.0,,,2020-10-29 22:45:00.000,,2020-10-30 01:00:58.474,2020-10-30 01:00:58.474,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-30 00:57:00.000,eaa016de-4630-7733-a149-b7cc77d631a0,
,,,,,,,,,,,,0,,,,,,,,6fd42e07-8ff0-b613-b34f-e13162279778.extra_data.json,,93.0,,,2020-03-26 02:23:00.000,,2020-03-26 04:19:07.782,2020-03-26 04:19:07.782,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-26 04:18:00.000,6fd42e07-8ff0-b613-b34f-e13162279778,
,,,,,,,,,,,,0,,,,,,,,eae02e80-8fcc-25c2-7a19-f59ab9ee4bbb.extra_data.json,,88.0,,,2020-03-02 20:09:00.000,,2020-03-02 21:16:54.802,2020-03-02 21:16:54.802,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-02 21:10:00.000,eae02e80-8fcc-25c2-7a19-f59ab9ee4bbb,
,,,,,,,,,,,,0,,,,,,,,8e8826db-e620-7975-b4ce-0351098d8cd4.extra_data.json,,97.0,,,2020-10-30 03:27:00.000,,2020-10-30 06:36:34.354,2020-10-30 06:36:34.354,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-30 06:26:00.000,8e8826db-e620-7975-b4ce-0351098d8cd4,
,,,,,,,,,,,,0,,,,,,,,b02c6ba6-86ae-5c59-599b-bd1fbb9dba09.extra_data.json,,90.0,,,2020-03-27 23:33:00.000,,2020-03-28 01:01:21.379,2020-03-28 01:01:21.379,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-28 00:54:00.000,b02c6ba6-86ae-5c59-599b-bd1fbb9dba09,
,,,,,,,,,,,,0,,,,,,,,ed3f3ccf-f26c-acc1-dbf6-35cd27d133f0.extra_data.json,,87.0,,,2020-03-05 22:15:00.000,,2020-03-06 07:05:18.506,2020-03-06 07:05:18.506,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-06 07:01:00.000,ed3f3ccf-f26c-acc1-dbf6-35cd27d133f0,
,,,,,,,,,,,,0,,,,,,,,c6f4d4f9-bcac-0386-b70b-a0ced5648786.extra_data.json,,94.0,,,2020-10-30 22:48:00.000,,2020-10-31 02:09:19.981,2020-10-31 02:09:19.981,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-31 02:01:00.000,c6f4d4f9-bcac-0386-b70b-a0ced5648786,
,,,,,,,,,,,,0,,,,,,,,39cc0e82-8de9-8aa5-dd3f-a196eba5da19.extra_data.json,,93.0,,,2020-03-30 21:33:00.000,,2020-03-30 22:58:54.018,2020-03-30 22:58:54.018,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-30 22:54:00.000,39cc0e82-8de9-8aa5-dd3f-a196eba5da19,
,,,,,,,,,,,,0,,,,,,,,a9f4c279-0788-fce6-1005-61a5ed502da7.extra_data.json,,99.0,,,2020-03-08 22:19:00.000,,2020-03-09 00:49:42.679,2020-03-09 00:49:42.679,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-09 00:43:00.000,a9f4c279-0788-fce6-1005-61a5ed502da7,
,,,,,,,,,,,,0,,,,,,,,5bb0fa53-ce69-7627-3955-e21fa21ee20a.extra_data.json,,94.0,,,2020-10-31 02:12:00.000,,2020-10-31 05:47:28.757,2020-10-31 05:47:28.757,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-31 05:46:00.000,5bb0fa53-ce69-7627-3955-e21fa21ee20a,
,,,,,,,,,,,,0,,,,,,,,fcc722c6-a3e3-7d39-ca07-1f37a85dd10e.extra_data.json,,91.0,,,2020-04-01 21:41:00.000,,2020-04-01 23:05:02.845,2020-04-01 23:05:02.845,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-01 23:04:00.000,fcc722c6-a3e3-7d39-ca07-1f37a85dd10e,
,,,,,,,,,,,,0,,,,,,,,212b0cdb-b998-4395-19a7-2b8f379abf65.extra_data.json,,96.0,,,2020-03-17 03:07:00.000,,2020-03-17 05:05:17.442,2020-03-17 05:05:17.442,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-17 04:59:00.000,212b0cdb-b998-4395-19a7-2b8f379abf65,
,,,,,,,,,,,,0,,,,,,,,aacd3b9e-0597-42bb-1d10-ed7dfa12d91b.extra_data.json,,96.0,,,2020-10-31 05:49:00.000,,2020-10-31 06:21:07.237,2020-10-31 06:21:07.237,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-31 06:21:00.000,aacd3b9e-0597-42bb-1d10-ed7dfa12d91b,
,,,,,,,,,,,,0,,,,,,,,eef146bf-ab87-7489-7139-1caa43cbe95c.extra_data.json,,94.0,,,2020-04-04 05:04:00.000,,2020-04-04 08:01:15.117,2020-04-04 08:01:15.117,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-04 08:01:00.000,eef146bf-ab87-7489-7139-1caa43cbe95c,
,,,,,,,,,,,,0,,,,,,,,e6b99be2-e7b5-0005-97de-07aa47e5f517.extra_data.json,,90.0,,,2020-03-20 03:59:00.000,,2020-03-20 05:45:21.853,2020-03-20 05:45:21.853,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-20 05:45:00.000,e6b99be2-e7b5-0005-97de-07aa47e5f517,
,,,,,,,,,,,,0,,,,,,,,64ae32ca-b559-87d2-dc0e-250f7c1157ec.extra_data.json,,92.0,,,2020-10-31 06:22:00.000,,2020-10-31 08:09:56.230,2020-10-31 08:09:56.230,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-31 08:08:00.000,64ae32ca-b559-87d2-dc0e-250f7c1157ec,
,,,,,,,,,,,,0,,,,,,,,4ad24a78-839a-b8e5-516d-2ca5d3ede567.extra_data.json,,93.0,,,2020-04-07 04:34:00.000,,2020-04-07 07:21:44.635,2020-04-07 07:21:44.635,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-07 07:16:00.000,4ad24a78-839a-b8e5-516d-2ca5d3ede567,
,,,,,,,,,,,,0,,,,,,,,cea0d7a6-ac3c-6932-0ca6-c53f8855af0c.extra_data.json,,80.0,,,2020-03-12 01:38:00.000,,2020-03-12 05:47:02.369,2020-03-12 05:47:02.369,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-12 05:41:00.000,cea0d7a6-ac3c-6932-0ca6-c53f8855af0c,
,,,,,,,,,,,,0,,,,,,,,f00b9d71-4671-9d5e-4543-51c3fddeb616.extra_data.json,,97.0,,,2020-10-31 14:13:00.000,,2020-10-31 15:30:42.712,2020-10-31 15:30:42.712,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-10-31 15:20:00.000,f00b9d71-4671-9d5e-4543-51c3fddeb616,
,,,,,,,,,,,,0,,,,,,,,26ebe361-d3f7-2a7b-51c3-5bd830b118c3.extra_data.json,,81.0,,,2020-03-15 21:24:00.000,,2020-03-16 06:48:59.858,2020-03-16 06:48:59.858,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-16 06:43:00.000,26ebe361-d3f7-2a7b-51c3-5bd830b118c3,
,,,,,,,,,,,,0,,,,,,,,1aaa0a22-8a02-5a46-d6cd-a548be495ad6.extra_data.json,,96.0,,,2020-11-01 00:19:00.000,,2020-11-01 02:47:44.902,2020-11-01 02:47:44.902,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-01 02:42:00.000,1aaa0a22-8a02-5a46-d6cd-a548be495ad6,
,,,,,,,,,,,,0,,,,,,,,72dea673-daa9-b71f-8be7-dce8a5f49842.extra_data.json,,97.0,,,2020-04-11 01:57:00.000,,2020-04-11 06:24:38.500,2020-04-11 06:24:38.500,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-11 06:23:00.000,72dea673-daa9-b71f-8be7-dce8a5f49842,
,,,,,,,,,,,,0,,,,,,,,226bb6a9-9a85-8b97-baea-51b18ee666ca.extra_data.json,,91.0,,,2020-11-01 02:52:00.000,,2020-11-01 05:36:31.977,2020-11-01 05:36:31.977,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-01 05:32:00.000,226bb6a9-9a85-8b97-baea-51b18ee666ca,
,,,,,,,,,,,,0,,,,,,,,f1052af0-816f-df8b-bef3-eaa81c840067.extra_data.json,,96.0,,,2020-03-24 07:07:00.000,,2020-03-24 08:13:00.173,2020-03-24 08:13:00.173,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-24 08:12:00.000,f1052af0-816f-df8b-bef3-eaa81c840067,
,,,,,,,,,,,,0,,,,,,,,3d654f14-31aa-279d-ddd4-293e0220e978.extra_data.json,,98.0,,,2020-04-13 06:03:00.000,,2020-04-13 07:29:22.896,2020-04-13 07:29:22.896,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-13 07:29:00.000,3d654f14-31aa-279d-ddd4-293e0220e978,
,,,,,,,,,,,,0,,,,,,,,c17c7182-ebd4-d2c6-10ca-346d2da20a1e.extra_data.json,,97.0,,,2020-03-26 04:26:00.000,,2020-03-26 07:13:49.472,2020-03-26 07:13:49.472,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-26 07:13:00.000,c17c7182-ebd4-d2c6-10ca-346d2da20a1e,
,,,,,,,,,,,,0,,,,,,,,f80f3ae3-5ba0-c7d1-92aa-5f0b8bf793da.extra_data.json,,95.0,,,2020-11-01 23:58:00.000,,2020-11-02 08:02:06.808,2020-11-02 08:02:06.808,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-02 08:02:00.000,f80f3ae3-5ba0-c7d1-92aa-5f0b8bf793da,
,,,,,,,,,,,,0,,,,,,,,ca3c178c-abbd-1598-d75a-88b276eb878c.extra_data.json,,89.0,,,2020-04-16 06:38:00.000,,2020-04-16 08:20:59.354,2020-04-16 08:20:59.354,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-16 08:18:00.000,ca3c178c-abbd-1598-d75a-88b276eb878c,
,,,,,,,,,,,,0,,,,,,,,9d11588d-01d9-75af-f994-7c48a24347df.extra_data.json,,98.0,,,2020-03-28 01:27:00.000,,2020-03-28 05:01:15.619,2020-03-28 05:01:15.619,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-28 05:00:00.000,9d11588d-01d9-75af-f994-7c48a24347df,
,,,,,,,,,,,,0,,,,,,,,a2ae0a42-6f14-c951-f93e-8cff69763d2c.extra_data.json,,93.0,,,2020-04-18 03:18:00.000,,2020-04-18 05:37:03.426,2020-04-18 05:37:03.426,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-18 05:37:00.000,a2ae0a42-6f14-c951-f93e-8cff69763d2c,
,,,,,,,,,,,,0,,,,,,,,ca6e77a4-042b-4a4d-1a71-467df1dd2e44.extra_data.json,,96.0,,,2020-11-02 22:30:00.000,,2020-11-03 01:29:21.627,2020-11-03 01:29:21.627,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-03 01:27:00.000,ca6e77a4-042b-4a4d-1a71-467df1dd2e44,
,,,,,,,,,,,,0,,,,,,,,35f3f0ab-efb5-3ac5-5643-c3388ddfeb7c.extra_data.json,,98.0,,,2020-03-31 00:13:00.000,,2020-03-31 03:25:51.545,2020-03-31 03:25:51.545,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-03-31 03:02:00.000,35f3f0ab-efb5-3ac5-5643-c3388ddfeb7c,
,,,,,,,,,,,,0,,,,,,,,284ad6a2-6442-d6c3-beea-7f597561e88a.extra_data.json,,99.0,,,2020-04-21 04:10:00.000,,2020-04-21 06:20:00.434,2020-04-21 06:20:00.434,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-21 06:19:00.000,284ad6a2-6442-d6c3-beea-7f597561e88a,
,,,,,,,,,,,,0,,,,,,,,a8a6a98b-1b93-1d32-af5b-f61047b79121.extra_data.json,,91.0,,,2020-11-03 01:36:00.000,,2020-11-03 06:39:07.346,2020-11-03 06:39:07.346,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-03 06:21:00.000,a8a6a98b-1b93-1d32-af5b-f61047b79121,
,,,,,,,,,,,,0,,,,,,,,018da0ef-a7a9-45ef-11a2-410707acc6d1.extra_data.json,,89.0,,,2020-04-01 23:13:00.000,,2020-04-02 01:18:02.553,2020-04-02 01:18:02.553,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-02 01:17:00.000,018da0ef-a7a9-45ef-11a2-410707acc6d1,
,,,,,,,,,,,,0,,,,,,,,d87de77e-a14a-48c5-80c1-fd2d31db26db.extra_data.json,,85.0,,,2020-04-23 22:47:00.000,,2020-04-24 04:45:24.871,2020-04-24 04:45:24.871,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-24 04:42:00.000,d87de77e-a14a-48c5-80c1-fd2d31db26db,
,,,,,,,,,,,,0,,,,,,,,ea4bb0c6-d55f-59d7-2e2e-3b420dd68e4c.extra_data.json,,88.0,,,2020-11-03 22:25:00.000,,2020-11-04 01:08:30.458,2020-11-04 01:08:30.458,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-04 01:07:00.000,ea4bb0c6-d55f-59d7-2e2e-3b420dd68e4c,
,,,,,,,,,,,,0,,,,,,,,6ee7cc6f-8b00-7793-031c-e1a3f58ddb8f.extra_data.json,,79.0,,,2020-04-04 23:49:00.000,,2020-04-05 04:56:50.601,2020-04-05 04:56:50.601,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-05 04:52:00.000,6ee7cc6f-8b00-7793-031c-e1a3f58ddb8f,
,,,,,,,,,,,,0,,,,,,,,3dc8c06c-b94e-c275-c6c7-a02f23418fc0.extra_data.json,,86.0,,,2020-04-26 22:33:00.000,,2020-04-27 05:44:47.332,2020-04-27 05:44:47.332,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-27 05:38:00.000,3dc8c06c-b94e-c275-c6c7-a02f23418fc0,
,,,,,,,,,,,,0,,,,,,,,039caec0-12ec-7636-6e61-a8a50793d876.extra_data.json,,89.0,,,2020-04-07 23:06:00.000,,2020-04-08 06:23:47.662,2020-04-08 06:23:47.662,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-08 06:22:00.000,039caec0-12ec-7636-6e61-a8a50793d876,
,,,,,,,,,,,,0,,,,,,,,1c90f9ee-5639-f733-eeba-7ca308dddfbc.extra_data.json,,91.0,,,2020-11-04 01:15:00.000,,2020-11-04 05:34:08.450,2020-11-04 05:34:08.450,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-04 05:33:00.000,1c90f9ee-5639-f733-eeba-7ca308dddfbc,
,,,,,,,,,,,,0,,,,,,,,3d95ad37-9145-a4bc-282d-3f9b6c7a6e8e.extra_data.json,,95.0,,,2020-04-11 12:25:00.000,,2020-04-11 13:33:46.618,2020-04-11 13:33:46.618,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-11 13:28:00.000,3d95ad37-9145-a4bc-282d-3f9b6c7a6e8e,
,,,,,,,,,,,,0,,,,,,,,cd908394-b655-9a4f-957a-8567246293c8.extra_data.json,,97.0,,,2020-04-30 23:57:00.000,,2020-05-01 02:07:36.550,2020-05-01 02:07:36.550,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-05-01 02:07:00.000,cd908394-b655-9a4f-957a-8567246293c8,
,,,,,,,,,,,,0,,,,,,,,3444818c-09ee-b191-0ddb-a3430e591861.extra_data.json,,93.0,,,2020-11-04 05:37:00.000,,2020-11-04 06:15:15.249,2020-11-04 06:15:15.249,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-04 06:10:00.000,3444818c-09ee-b191-0ddb-a3430e591861,
,,,,,,,,,,,,0,,,,,,,,692173f7-08b2-f9ad-6e98-5a016cc3b123.extra_data.json,,88.0,,,2020-04-13 23:56:00.000,,2020-04-14 08:06:37.202,2020-04-14 08:06:37.202,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-14 08:06:00.000,692173f7-08b2-f9ad-6e98-5a016cc3b123,
,,,,,,,,,,,,0,,,,,,,,8f5dbabb-0795-29d1-8b82-bf9d2115b4d8.extra_data.json,,92.0,,,2020-11-04 22:16:00.000,,2020-11-05 03:29:56.651,2020-11-05 03:29:56.651,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-05 03:29:00.000,8f5dbabb-0795-29d1-8b82-bf9d2115b4d8,
,,,,,,,,,,,,0,,,,,,,,6a0361fe-b7c5-fc3b-1159-29349de711e1.extra_data.json,,100.0,,,2020-05-03 07:36:00.000,,2020-05-03 08:38:07.467,2020-05-03 08:38:07.467,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-05-03 08:38:00.000,6a0361fe-b7c5-fc3b-1159-29349de711e1,
,,,,,,,,,,,,0,,,,,,,,536f55c8-6f18-d5ce-e313-69161d35583e.extra_data.json,,86.0,,,2020-04-16 22:25:00.000,,2020-04-17 03:04:43.549,2020-04-17 03:04:43.549,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-17 03:03:00.000,536f55c8-6f18-d5ce-e313-69161d35583e,
,,,,,,,,,,,,0,,,,,,,,d3a4cfa6-1596-a1cc-aef3-0f124381f9fc.extra_data.json,,92.0,,,2020-11-05 03:33:00.000,,2020-11-05 06:57:17.529,2020-11-05 06:57:17.529,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-05 06:52:00.000,d3a4cfa6-1596-a1cc-aef3-0f124381f9fc,
,,,,,,,,,,,,0,,,,,,,,3e844636-03cc-320e-0aa7-88fc1c1e1520.extra_data.json,,87.0,,,2020-05-06 05:50:00.000,,2020-05-06 07:30:50.140,2020-05-06 07:30:50.140,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-05-06 07:30:00.000,3e844636-03cc-320e-0aa7-88fc1c1e1520,
,,,,,,,,,,,,0,,,,,,,,cfb79326-5ce0-6588-2dfc-2a8e73623832.extra_data.json,,95.0,,,2020-04-18 08:03:00.000,,2020-04-18 09:12:00.836,2020-04-18 09:12:00.836,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-18 09:11:00.000,cfb79326-5ce0-6588-2dfc-2a8e73623832,
,,,,,,,,,,,,0,,,,,,,,16827c1d-71ef-16dd-0115-538e1da66cf8.extra_data.json,,94.0,,,2020-11-05 21:41:00.000,,2020-11-06 01:36:33.965,2020-11-06 01:36:33.965,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-06 01:35:00.000,16827c1d-71ef-16dd-0115-538e1da66cf8,
,,,,,,,,,,,,0,,,,,,,,aa847fa5-49d3-2c0f-84c5-ec13ca43554b.extra_data.json,,91.0,,,2020-05-09 23:55:00.000,,2020-05-10 07:10:47.184,2020-05-10 07:10:47.184,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-05-10 07:09:00.000,aa847fa5-49d3-2c0f-84c5-ec13ca43554b,
,,,,,,,,,,,,0,,,,,,,,549bc011-0547-8e1b-6481-388fe6e9b8cf.extra_data.json,,93.0,,,2020-04-21 23:22:00.000,,2020-04-22 06:18:14.975,2020-04-22 06:18:14.975,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-22 06:17:00.000,549bc011-0547-8e1b-6481-388fe6e9b8cf,
,,,,,,,,,,,,0,,,,,,,,88b89708-3d8e-7e82-7342-bb07a7362bcb.extra_data.json,,97.0,,,2020-05-14 05:34:00.000,,2020-05-14 07:13:30.021,2020-05-14 07:13:30.021,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-05-14 07:13:00.000,88b89708-3d8e-7e82-7342-bb07a7362bcb,
,,,,,,,,,,,,0,,,,,,,,52fbb4fc-af78-2d44-8779-7b2796447e82.extra_data.json,,96.0,,,2020-11-06 02:13:00.000,,2020-11-06 05:45:02.548,2020-11-06 05:45:02.548,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-06 05:45:00.000,52fbb4fc-af78-2d44-8779-7b2796447e82,
,,,,,,,,,,,,0,,,,,,,,a84ddbae-72de-850f-750e-2b874c2c2b76.extra_data.json,,91.0,,,2020-04-24 04:50:00.000,,2020-04-24 06:03:04.487,2020-04-24 06:03:04.487,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-24 06:03:00.000,a84ddbae-72de-850f-750e-2b874c2c2b76,
,,,,,,,,,,,,0,,,,,,,,db6a3099-89ec-8318-98c4-a61e98ea2294.extra_data.json,,92.0,,,2020-05-17 02:18:00.000,,2020-05-17 07:21:35.522,2020-05-17 07:21:35.522,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-05-17 07:15:00.000,db6a3099-89ec-8318-98c4-a61e98ea2294,
,,,,,,,,,,,,0,,,,,,,,eb4d7222-4fdd-76a5-786c-9d1140442897.extra_data.json,,88.0,,,2020-11-06 22:22:00.000,,2020-11-07 02:47:53.098,2020-11-07 02:47:53.098,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-07 02:43:00.000,eb4d7222-4fdd-76a5-786c-9d1140442897,
,,,,,,,,,,,,0,,,,,,,,0791e484-653c-5f06-9e48-6dd5466549c3.extra_data.json,,80.0,,,2020-04-27 22:19:00.000,,2020-04-28 06:02:32.659,2020-04-28 06:02:32.659,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-04-28 06:00:00.000,0791e484-653c-5f06-9e48-6dd5466549c3,
,,,,,,,,,,,,0,,,,,,,,db16224c-754c-b6b5-99e7-8894533c2f8e.extra_data.json,,90.0,,,2020-05-20 23:58:00.000,,2020-05-21 04:10:11.180,2020-05-21 04:10:11.180,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-05-21 04:10:00.000,db16224c-754c-b6b5-99e7-8894533c2f8e,
,,,,,,,,,,,,0,,,,,,,,8679b288-f82f-c370-975c-619c00992031.extra_data.json,,96.0,,,2020-11-07 02:51:00.000,,2020-11-07 07:40:39.787,2020-11-07 07:40:39.787,UTC+0200,AumAWJiKT9,,com.sec.android.app.shealth,2020-11-07 07:40:00.000,8679b288-f82f-c370-975c-619c00992031,
,,,,,,,,,,,,0,,,,,,,,2dfb90c5-4bba-dd14-1670-da10a9671b42.extra_data.json,,74.0,,,2020-05-01 02:08:00.000,,2020-05-01 04:41:51.391,2020-05-01 04:41:51.391,UTC+0300,AumAWJiKT9,,com.sec.android.app.shealth,2020-05-01 04:41:00.000,2dfb90c5-4bba-dd14-1670-da10a9671b42,
